id,product,product_asin,review_title,rating,date,location,flavor,size,type
b048de9482c4598767a0033c98051db7,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Chalky,4.0,2021-03-02,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
5b9e65a3620c79a25fb34715a3817848,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Good!,4.0,2021-01-29,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
0c6b7bc7ae771c916fd64c02b3effeb4,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Okay, not Great.",4.0,2020-11-04,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
c4cb70d472f12ce6da9cada82756f9a4,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Gritty,4.0,2020-09-15,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
f9529097b5a3e900091a16fdc67efa76,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Have not used it enough yet yo rate it’s efficiency.,4.0,2020-04-20,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
7359d0e18908a6ca09eeb34b9df75c23,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Healthy and tastey!,4.0,2020-03-13,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
ee719e6333d145d82c46a34fd9ca8f63,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,gives fast relief,4.0,2020-02-01,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
4604983b43959ce36ad3696592e91747,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Cool the Dragon,4.0,2020-01-19,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
1f006079c84c43e5b2d6581d95411f69,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Good replacement for tums,4.0,2019-12-21,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
6f9fcc7cc2df55cccac0cd6d5bbbbe1f,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,My kids will eat it,4.0,2019-11-06,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
75c06cf152744be8b7b317b6b8af892d,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,good,4.0,2019-10-20,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
09eb7feee067ee804a2a220feaa935ad,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Chalky taste, but they work",4.0,2019-09-26,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
1a4fc5a15255dd1c8157ce5bd0da6371,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"They work fine, and give me a bit of extra calcium too",4.0,2019-09-23,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
4003fbcc6d1bfe0aff260333d1646ec4,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,so not for me,4.0,2019-09-22,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
312deb9e7d02f5b08076b26d5a011c25,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Good product,4.0,2019-09-22,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
3132200ede78e02b36614dfa32af6e16,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,NOTHING REALLY OUTSTANDING,4.0,2019-09-16,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
c6434c5c53f09bb8fae3dcd7e7769051,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Organic ingredients,4.0,2019-09-16,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
99129e3788395d6c8e7117afd400c94c,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Healthy alternative to top antacids,4.0,2019-09-13,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
48a20f1dd892483f29848cfe71ce6bab,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Truly effective, but so is baking soda",4.0,2019-09-11,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
012663f9db176a07124a56793a65ffb8,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Good product, not good taste",4.0,2019-09-10,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Amazon Vine Customer Review of Free Product
fc958146a66ee061a1ade921ba0d924d,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Happiness and Neutralized Stomach Acid,4.0,2019-06-17,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
c830dbd709aa327c8faf723bd757af9c,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,This calcium carbonate is organic.,4.0,2019-05-13,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
bd6bdda9db7095ace305d5852f27eb62,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Great Product,4.0,2019-05-12,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
cc756321916652f484ba26e2b62690ad,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Works better than most,4.0,2019-03-28,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
fccce8f06126e64fbd20232134e3b693,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Works Most of The Time,4.0,2019-03-13,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
1566c131e7200cc5fbc01d91104135fe,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Works Great,4.0,2019-02-23,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
7ce63d7c36c1e1dbe10dc824d79f433f,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Non-gmo,4.0,2019-02-16,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
e96d926f4cfaaddd9660bae880ff5c14,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,No comments,4.0,2019-02-14,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
1359d21a320193ca428a3dc3dcac687c,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,It works!,4.0,2018-11-19,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
39f67b58a69ff5afaff8d77c5ec9dbfe,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Works well with a chalky taste!,4.0,2018-11-11,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
8609ed016eb56004989a944faeb4b6ad,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Four Stars,4.0,2018-10-24,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
acfa1ab1b6a4bc05178662c67670716c,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Product Damaged - Excellent Customer Service,3.0,2024-09-20,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
2bdfb770bc9e7360a080014a49305084,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,The taste isn’t great.,3.0,2024-09-08,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
8465fb0c701101718d832de326aa6953,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Clean ingredients, but it tastes like DIRT :(",3.0,2024-09-08,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
9b4e62ebd94245d3cdc7b5e931df6dba,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Not for sever heartburn,3.0,2024-05-08,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
39942db8e020013e7ee7288de430a2b9,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Price inflation is ridiculous.,3.0,2024-03-31,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
938b09439d36782c0793d4f5c5edf1d8,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,what happened to the price?,3.0,2024-03-28,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
d7040e982f601a7287bdd8f41b7df047,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,It does it's job,3.0,2024-01-10,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
d1821e1f961587064202766c3cbe3f42,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Doesn't dissolve in your mouth,3.0,2023-12-31,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
ba9c06c4a3cd2a1cccdacb0eb144e31f,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,No Expiration Date,3.0,2023-11-04,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
042a2623c9b098abba88718b22f088af,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Do not work as well as Tums of the same strength,3.0,2023-07-12,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
27eb50b166e74d8d475e63e7200c3ea3,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Chalky but worth it...,3.0,2023-05-19,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
f0868238683638da129408588c90cdf5,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Doesn’t work that great,3.0,2023-03-04,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
14ed0693744c601c4401ebe8fdd3bb1c,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,I know they have good intentions,3.0,2023-03-01,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
71f1ee01e23529f2720cbfedb7faeba9,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Bought these because of good ingredients, BUT",3.0,2022-10-26,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
0e5edd8da4b45e50d254f1b96ad3ba0b,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,You would not believe how hard this is to open.,3.0,2022-09-25,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
126527a17583a97ca24f050bf24a1890,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Not for me,3.0,2022-08-17,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
c4082016e701ec3e65ebaef8709fb1b9,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,I dont think they work as wells as rolaids for tums.,3.0,2022-08-15,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
dca3bb3c5726c078693710577574207d,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,There’s better out there,3.0,2022-05-31,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
f697fa9fcd6b37cfe795fd241d5e40cf,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Not much better than Tums, but more money",3.0,2022-04-03,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
b2d43e7da98deabd091358484c495d6c,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Good and Bad,3.0,2022-01-14,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
11d3b96dd659aee16c72ea6f37c698c8,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Still deciding,3.0,2021-12-17,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
4942ff2c6703b16c69222e8ad0b6283a,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Did not offer relief,3.0,2021-12-11,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
4535100e2e4e20843add420ab6fc0150,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"No, no, no, don't like it",3.0,2021-11-28,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
e673851d437e00944b2f0b49182adedb,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Chalky Flavorless Tums is better,3.0,2021-10-30,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
6c033be82b3abdef1fe25a5434c93fb2,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,These don’t work for me,3.0,2021-10-28,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
e89f33577db66efa39bb951974a00512,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Terrible taste,3.0,2021-09-27,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
56b9e275c1f6222d9a2cadca6dccedad,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Taste like mold and dirt,3.0,2021-09-23,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
197315fe7383ed0d5faffaeccca9c6c1,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Works but the flavor after taste is not pleasant.,3.0,2021-09-20,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
9d97727ac19ee8d0981270d7183c0222,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Can't tell a difference,3.0,2021-08-14,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
f065962606e3e091ee5bc21fa4ec9a9c,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Just okay,3.0,2021-08-13,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
f726947f41c432baf949f6c074877053,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,These taste awful but they do work.,3.0,2021-07-18,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
ed884bc622e181b65747e1da3f1ce8ce,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Ok,3.0,2021-06-22,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
9ea9f63b69c05ccf3eab6a95d535f113,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Not very effective for heartburn...,3.0,2021-05-09,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
f3082a53a0d4de0b11190241ae8fd6e2,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Average,3.0,2021-05-06,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
c07ad2560bdc037ea03b718ef13c95de,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Taste like old chalk,3.0,2021-04-24,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
a9813d88526359f74112258557653776,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,taste gross but work,3.0,2021-03-31,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
316700c5b823647956bf4cd246744729,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Just okay.,3.0,2021-01-12,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
55d65a756b951ab336c9879d7d541415,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Awful flavor,3.0,2021-01-06,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
81e4a62d3b67bfb7fa0f936574e11be8,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,A bit grainy,3.0,2020-09-30,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
a6c3c06d96e293de261be86acf838b44,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Good antacid,3.0,2020-08-19,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
a87ac604972ab4edf6bbb78df3f1b333,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,"Works well, no flavor.",3.0,2020-04-28,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
a3488bb24bd30afe54bf5746ef0a440d,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,Good but expire soon,3.0,2020-04-08,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
933139c49081227046f8ee44263ef6d7,"Genexa Clean Antacid Maximum Strength Chewable Tablets, Dye Free, 0% Artificial Additives, Calcium Carbonate Relief for Heartburn, Acid Indigestion, & Upset Stomach, Organic Berry Flavor, 72 ct",B07B9P16WJ,It didn’t agree with me,3.0,2020-01-01,United States,Organic Berry & Vanilla,72 Count (Pack of 1),Verified Purchase
